-0.098132,-0.073141,-0.14583,-0.02078,-0.18151,0.13243,0.11673,-0.039755,-0.069555,0.12714,0.080165,0.13303,0.092464,0.084475,0.029588,-0.044584,-0.31388,-0.21752,0.058803,-0.0052455,-0.25017,-0.0018603,0.16413,-0.061912,0.03564,-0.017655,0.21103,0.0088405,-0.09423,0.17513,-0.051034,0.20713,-0.073464,0.17291,-0.010011,0.020771,-0.1481,0.2319,0.031346,0.0047749,0.087222,0.096484,-0.079897,-0.11553,-0.1649,-0.1358,-0.080555,0.22578,0.14112,-0.12707,-0.14605,-0.20553,0.046921,0.15413,-0.19354,0.0020166,-0.23603,-0.15167,-0.11591,-0.053661,-0.33031,-0.20928,-0.043963,0.17265,-0.17436,-0.35453,0.090119,0.036866,0.07031,0.20122,0.097647,-0.052286,-0.175,0.0011606,0.13133,0.022086,-0.017196,0.10807,0.1092,0.11929,-0.029463,0.12232,-0.22892,0.097241,-0.23051,-0.061087,-0.15838,0.24369,0.092034,0.10038,0.08585,-0.036675,0.069605,0.089906,0.10839,0.094841,0.13842,0.035736,-0.24156,-0.19342
0.086804,0.00017609,-0.1478,-0.13275,-0.2656,0.18239,0.11832,-0.00096016,-0.035351,0.12821,0.22777,0.085771,-0.0080983,0.083809,0.0066229,0.031444,-0.21898,-0.17155,-0.15804,-0.10031,-0.17336,-0.012624,0.073621,-0.16491,-0.029156,-0.070709,0.1476,0.058941,-0.10345,0.19469,0.053556,0.12999,-0.061361,0.15709,-0.18335,-0.047186,-0.12923,0.11561,-0.09229,0.2646,0.034569,0.174,0.08261,-0.094746,-0.20933,0.086074,-0.10328,0.23183,0.090629,-0.1422,-0.15693,-0.13948,0.011891,-0.031122,-0.14296,-0.0087757,-0.059547,-0.24172,-0.095787,-0.14258,-0.23339,-0.2384,-0.17039,-0.049738,0.089776,-0.23059,0.072712,0.1434,-0.065258,0.036273,-0.015617,0.05327,-0.17362,-0.038514,0.0025996,0.072634,-0.17349,0.23045,-0.031326,-0.10388,-0.034342,0.18002,-0.30679,0.13572,-0.02736,0.019841,-0.18314,0.3336,0.15018,0.21438,-0.039786,-0.012897,0.013585,0.1489,0.035307,0.144,0.22574,-0.050461,-0.11497,-0.046562
0.0095543,-0.18436,-0.063059,0.099262,0.017627,-0.046795,-0.0255,0.088468,0.0091005,0.00085159,-0.005319,0.015003,-0.28345,-0.30035,-0.12854,0.0062661,-0.052376,-0.0085929,0.12666,-0.15322,-0.006623,-0.24813,-0.012438,-0.066627,0.16998,-0.1004,0.15047,0.14848,-0.061357,-0.21247,-0.076524,0.28075,0.067871,0.11394,-0.02741,0.051385,0.06038,0.10302,-0.098957,0.02289,0.009348,0.12918,0.058815,0.13708,0.056103,-0.10635,0.028729,0.041483,-0.012877,0.023838,0.068909,-0.13886,0.074003,-0.0045596,-0.02504,-0.13346,0.045671,0.055759,0.06114,0.20332,-0.18725,0.086722,-0.075313,-0.047991,0.1642,-0.12087,0.20629,-0.032134,0.14451,0.044735,-0.13679,-0.018695,0.049465,-0.26756,-0.012103,-0.14659,0.34306,0.16247,-0.12836,-0.083119,0.093751,0.030693,-0.022257,-0.19703,-0.20201,0.046508,-0.17227,0.098928,0.23407,0.19255,-0.1678,0.089223,-0.00076095,-0.16029,-0.0011073,0.00057807,0.25734,-0.1363,0.026795,-0.0078983
-0.038708,0.17353,-0.19375,-0.15376,0.19005,0.072253,-0.23362,0.041755,0.27638,0.11772,-0.074244,0.16782,0.042002,-0.014603,0.23201,-0.10757,0.10071,-0.2513,-0.084777,-0.06735,-0.052062,-0.13348,-0.028479,0.45371,0.17905,0.013655,-0.033811,-0.050833,0.036127,-0.1593,0.098563,0.19673,0.05565,-0.19083,0.16428,-0.12611,0.31501,0.32853,-0.14578,0.018342,-0.10331,-0.06643,-0.07008,0.035303,0.20471,0.18798,0.20495,0.010704,-0.016764,-0.06086,0.066024,-0.070637,0.31532,0.068143,-0.33615,-0.19551,0.063683,-0.043488,0.38089,0.012842,-0.00087714,-0.26042,0.026494,0.37093,-0.2013,0.017502,-0.10723,-0.065625,-0.29776,0.011347,-0.16467,-0.032954,0.13192,-0.033494,0.013745,0.085232,0.015501,-0.024811,0.089834,0.087513,-0.11245,-0.021651,-0.078079,-0.14656,0.10688,-0.043871,-0.047328,0.17439,0.021543,-0.2019,-0.0086379,0.0028242,0.25026,-0.034735,0.012413,0.15307,-0.30209,0.11113,0.053962,-0.13401
-0.092813,0.092256,0.20357,0.31069,0.07818,0.10485,0.11188,0.10527,0.35456,-0.088245,-0.13178,0.15848,-0.21501,-0.11878,-0.16511,0.051841,-0.12448,0.28545,-0.0093744,0.10651,0.10003,-0.044048,0.023494,0.098735,0.39078,0.20645,0.071673,-0.26313,-0.18172,-0.2547,0.012426,0.019961,-0.21669,0.017849,0.14633,-0.098553,0.11905,0.10253,0.076923,-0.062851,0.037074,0.10768,-0.22876,0.10779,0.18572,0.068139,0.24472,0.14772,-0.16379,-0.15955,0.038759,-0.28033,0.070747,0.088518,-0.20091,-0.035326,-0.076858,-0.033041,-0.0058142,-0.050102,-0.061085,0.093979,-0.033714,0.18485,-0.21884,-0.04844,0.14286,-0.073869,-0.06832,-0.035483,-0.1061,-0.081566,0.020468,-0.36226,0.017897,-0.026049,-0.07722,0.12798,0.2169,-0.25644,0.1373,-0.36429,0.023506,0.071959,-0.01343,0.29542,-0.13727,0.060735,0.23595,-0.0041869,-0.0074235,-0.013225,-0.10866,-0.16161,0.10974,0.17822,0.029272,-0.25204,-0.31571,-0.14452
-0.050743,0.16565,-0.15429,0.1191,-0.11519,0.16364,-0.062494,0.061353,0.086296,-0.014496,-0.060114,0.10267,-0.036257,0.1479,0.20316,-0.10606,0.16457,0.016266,-0.033422,0.021579,-0.088999,-0.21732,0.0085683,-0.11908,0.12819,0.12182,0.23199,-0.1808,-0.079784,-0.14244,0.28323,0.21477,-0.1241,0.1451,-0.080361,-0.22768,0.16656,-0.10664,0.024025,-0.074531,-0.27855,0.16881,-0.0038345,-0.11045,0.1419,-0.11232,-0.0075998,-0.035495,0.13864,-0.26683,0.04938,-0.13914,0.044989,-0.11009,3.6362e-07,0.10522,0.19513,-0.2451,0.19233,-0.094412,-0.085632,0.0084366,0.14117,0.24739,-0.10291,0.18589,0.1422,0.037556,-0.085555,0.052965,0.041524,0.20182,-0.095704,0.020589,-0.15509,0.1098,-0.18135,-0.13584,0.094959,0.032364,-0.15446,-0.02563,-0.17273,0.059836,-0.11883,0.08025,0.010864,0.054148,0.19733,-0.032317,-0.090305,-0.082104,0.062722,-0.17234,0.097994,-0.22351,0.014358,0.047498,-0.038151,0.082411
-0.069135,-0.015983,-0.081198,0.082719,0.24634,-0.096971,-0.058154,-0.063716,0.034904,0.085559,0.16125,-0.016046,-0.012326,0.16148,-0.05829,-0.02125,0.038975,-0.072796,0.21495,-0.11647,-0.027901,0.0037427,-0.049199,0.11722,0.13183,-0.2262,0.17493,0.0067509,0.15724,0.028123,0.071931,0.019717,-0.22774,0.17352,-0.17975,0.062655,-0.052591,-0.015347,-0.012096,-0.19069,-0.12344,0.0068633,0.012203,0.16568,-1.4519e-05,0.076423,0.17277,0.19647,0.022385,0.30445,0.093536,-0.16746,0.05055,-0.0060527,0.1852,0.10996,0.15692,0.22618,0.10958,0.14687,0.06719,0.21322,0.10325,-0.15952,0.068954,0.17105,0.075129,0.21914,0.1139,-0.15679,-0.2944,-0.15906,0.044075,-0.14025,-0.32928,0.18264,0.15228,-0.097859,0.10796,0.11816,0.16732,-0.071304,-0.049802,0.030102,-0.09111,-0.14306,-0.14636,0.12743,0.27763,0.0041203,0.10839,0.038686,-0.16115,-0.034168,-0.012331,-0.10441,-0.010705,0.14111,-0.17191,-0.02365
-0.11969,0.10561,-0.12607,-0.01362,0.035733,0.055504,0.040301,0.15351,-0.035365,-0.028083,0.11734,0.021574,0.098165,0.097502,-0.11809,-0.16872,-0.21619,-0.086553,-0.045487,0.036686,-0.11853,0.054834,-0.10837,0.054038,-0.075323,-0.16924,0.32574,0.028144,-0.01649,0.015882,0.10669,-0.033739,0.054438,0.16493,0.064073,0.031455,0.10244,0.14477,0.17113,0.08928,-0.079527,-0.065666,-0.10232,0.0040264,-0.0026168,0.2169,0.06852,-0.027598,0.044094,-0.12261,0.11791,-0.062545,0.063871,-0.12599,0.022577,-0.012778,-0.059815,-0.047091,-0.23692,-0.0096983,-0.069253,-0.029138,-0.023038,0.020246,0.0056213,-0.21036,0.23204,0.031835,-0.00056603,0.14134,0.081555,0.011689,0.125,0.070964,-0.030795,0.032188,-0.058203,0.025675,0.010627,-0.12588,0.030652,0.054332,-0.022323,0.25043,-0.17625,0.063665,-0.064806,0.17291,-0.0038861,-0.0012453,-0.033534,-0.026496,0.022556,0.096316,-0.13251,0.22338,0.065425,-0.010996,0.084079,-0.17384
-0.00073712,0.063237,-0.1004,0.096256,-0.0067097,0.2028,0.039413,0.044819,0.11476,-0.11617,0.049736,0.14804,-0.15228,-0.18387,-0.023263,-0.062078,-0.16081,-0.22903,-0.027255,0.061816,-0.078007,-0.12313,0.023561,-0.12869,0.17929,-0.078066,0.16957,-0.12938,0.10524,-0.095009,-0.0081538,0.31471,0.039909,0.16115,-0.12645,0.12759,0.17705,0.31712,0.0050349,-0.05729,-0.10193,0.17294,-0.1,-0.025024,-0.024848,-0.01252,0.12976,0.13556,-0.074041,-0.16083,0.013123,-0.23795,0.10436,-0.017643,-0.21305,-0.081511,-0.13509,0.009151,-0.058635,0.1453,-0.21492,0.1873,-0.017473,0.1464,-0.011049,-0.22928,0.12434,0.019182,0.21192,0.041314,-0.088685,-0.029705,-0.044819,-0.17611,-0.012528,-0.14702,0.27147,0.056712,0.0072703,-0.040911,0.076738,-0.17557,0.009901,-0.13328,-0.18424,-0.025096,-0.023421,0.12389,0.11181,0.016089,-0.058707,0.027155,0.062816,-0.15988,0.10081,0.15815,0.069212,-0.068262,-0.097055,-0.23208
0.15715,0.042708,-0.096883,0.14963,0.29392,0.065246,0.12766,0.029941,0.035302,-0.086193,-0.14277,0.097169,-0.24154,0.093269,-0.075896,0.058148,0.07982,0.20361,-0.13498,-0.18751,0.10682,0.00025927,-0.16446,0.050051,0.10789,0.061418,0.2322,-0.10576,0.13933,-0.25947,0.098699,0.05679,-0.29763,0.29396,-0.26769,-0.11367,-0.028762,0.086229,-0.10619,0.016268,-0.14974,0.016916,-0.04619,-0.13215,0.17619,0.20556,0.12974,0.20898,-0.16802,-0.11243,0.13322,-0.0063731,-0.17687,0.1121,0.1692,-0.093596,0.084482,-0.076567,-0.15811,-0.010162,-0.18029,0.14245,-0.0013203,0.0091351,0.10928,-0.12393,0.137,-0.0024823,0.081983,0.090778,-0.17838,0.022013,0.23456,-0.14524,0.033433,-0.2979,0.13891,0.19958,-0.037452,-0.24653,0.41609,-0.10699,-0.029862,-0.012426,-0.15625,0.26578,-0.10536,0.32218,0.27558,0.26506,-0.018966,-0.21096,-0.01746,-0.18408,-0.011609,-0.16691,0.12285,0.086315,-0.30929,-0.08457
